,community_area,fbi_code,date,description,latitude,longitude,primary_type,year
3614,,09,2002-01-05T03:26:02.000,BY FIRE,41.850963347,-87.675802993,ARSON,2002
3615,,08B,2002-01-06T19:30:00.000,SIMPLE,41.700035465,-87.542558447,BATTERY,2002
3616,,08B,2002-01-04T19:55:00.000,SIMPLE,41.734571628,-87.59051882,BATTERY,2002
3617,,14,2002-01-05T03:00:00.000,TO VEHICLE,41.881366108,-87.756319452,CRIMINAL DAMAGE,2002
3618,,26,2002-01-06T12:00:00.000,HARASSMENT BY TELEPHONE,41.861553084,-87.660110993,OTHER OFFENSE,2002
3619,,08B,2002-01-06T01:10:00.000,SIMPLE,41.882259032,-87.763674222,BATTERY,2002
3620,,07,2002-01-02T14:45:00.000,AUTOMOBILE,41.783896591,-87.614952238,MOTOR VEHICLE THEFT,2002
3621,,07,2002-01-04T21:00:00.000,AUTOMOBILE,41.791864141,-87.694053189,MOTOR VEHICLE THEFT,2002
3622,,06,2002-01-05T16:00:00.000,$500 AND UNDER,41.88786856,-87.774906441,THEFT,2002
3623,,06,2002-01-06T05:30:00.000,$500 AND UNDER,41.778840516,-87.703135682,THEFT,2002
3624,,06,2002-01-02T20:00:00.000,OVER $500,41.966277278,-87.656196609,THEFT,2002
3625,,07,2002-01-05T15:00:00.000,AUTOMOBILE,41.778660205,-87.788628309,MOTOR VEHICLE THEFT,2002
3626,,08A,2002-01-05T20:40:00.000,SIMPLE,41.695755461,-87.700970556,ASSAULT,2002
3627,,08B,2002-01-04T20:20:00.000,SIMPLE,41.780667097,-87.649668842,BATTERY,2002
3628,,20,2002-01-06T19:27:24.000,CHILD ABDUCTION,41.883053398,-87.682330191,OFFENSE INVOLVING CHILDREN,2002
3630,,06,2002-01-06T01:35:00.000,$500 AND UNDER,41.943948446,-87.649386514,THEFT,2002
3631,,14,2002-01-04T16:30:00.000,TO PROPERTY,41.762296292,-87.656073014,CRIMINAL DAMAGE,2002
3632,,06,2002-01-06T16:50:00.000,$500 AND UNDER,41.749899475,-87.663426378,THEFT,2002
3633,,06,2002-01-06T22:00:00.000,$500 AND UNDER,41.7657124,-87.568943504,THEFT,2002
3634,,07,2002-01-06T02:30:00.000,AUTOMOBILE,41.750687569,-87.707306706,MOTOR VEHICLE THEFT,2002
3635,,08B,2002-01-06T23:00:00.000,SIMPLE,41.869008634,-87.656743148,BATTERY,2002
3636,,07,2002-01-03T23:00:00.000,THEFT/RECOVERY: AUTOMOBILE,41.763204815,-87.656100114,MOTOR VEHICLE THEFT,2002
3637,,07,2002-01-02T06:30:00.000,AUTOMOBILE,41.8690053,-87.641444235,MOTOR VEHICLE THEFT,2002
3638,,05,2002-01-05T21:30:00.000,UNLAWFUL ENTRY,41.94621003,-87.660125322,BURGLARY,2002
3639,,14,2002-01-04T20:30:00.000,TO VEHICLE,41.853079857,-87.67688248,CRIMINAL DAMAGE,2002
3640,,05,2002-01-04T09:00:00.000,FORCIBLE ENTRY,41.944340437,-87.665158747,BURGLARY,2002
3641,,06,2002-01-04T20:00:00.000,$500 AND UNDER,41.924450973,-87.776954019,THEFT,2002
3642,,14,2002-01-05T23:00:00.000,TO VEHICLE,41.915187259,-87.775425225,CRIMINAL DAMAGE,2002
3643,,08B,2002-01-05T03:52:49.000,SIMPLE,41.681872046,-87.683296716,BATTERY,2002
3644,,17,2002-01-06T16:20:00.000,OBSCENE TELEPHONE CALLS,41.797177881,-87.661023542,OTHER OFFENSE,2002
3645,,14,2002-01-04T21:50:05.000,TO PROPERTY,41.84012433,-87.713456085,CRIMINAL DAMAGE,2002
3646,,17,2002-01-04T17:00:00.000,OBSCENE TELEPHONE CALLS,41.83810169,-87.641810246,OTHER OFFENSE,2002
3647,,06,2002-01-05T02:00:00.000,$500 AND UNDER,41.792155609,-87.624020346,THEFT,2002
3648,,03,2002-01-04T08:59:30.000,STRONGARM - NO WEAPON,41.695519455,-87.620773493,ROBBERY,2002
3649,,14,2002-01-06T00:01:00.000,TO PROPERTY,41.947581496,-87.777407261,CRIMINAL DAMAGE,2002
3650,,26,2002-01-04T10:00:00.000,UNLAWFUL INTERFERE/VISITATION,41.998408787,-87.762128117,KIDNAPPING,2002
3651,,08A,2002-01-05T23:10:00.000,SIMPLE,41.864004911,-87.704374273,ASSAULT,2002
3652,,07,2002-01-05T23:00:00.000,AUTOMOBILE,41.987334414,-87.712670028,MOTOR VEHICLE THEFT,2002
3653,,08B,2002-01-05T14:00:00.000,SIMPLE,41.99433593,-87.725175647,BATTERY,2002
3654,,08A,2002-01-04T21:00:00.000,SIMPLE,41.78578484,-87.718049844,ASSAULT,2002
3655,,14,2002-01-05T00:00:00.000,TO PROPERTY,41.698872318,-87.60620297,CRIMINAL DAMAGE,2002
3656,,06,2002-01-06T09:00:00.000,OVER $500,41.857031333,-87.639947165,THEFT,2002
3657,,07,2002-01-04T17:20:00.000,AUTOMOBILE,41.741228453,-87.725290737,MOTOR VEHICLE THEFT,2002
3658,,14,2002-01-04T19:50:00.000,TO PROPERTY,41.863160559,-87.621323445,CRIMINAL DAMAGE,2002
3659,,06,2002-01-04T18:00:00.000,$500 AND UNDER,41.884462475,-87.636261075,THEFT,2002
3660,,08B,2002-01-05T18:35:25.000,SIMPLE,41.882292995,-87.761121725,BATTERY,2002
3661,,14,2002-01-06T08:00:00.000,TO VEHICLE,41.901608976,-87.62513179,CRIMINAL DAMAGE,2002
3662,,08B,2002-01-04T18:00:00.000,SIMPLE,42.011544945,-87.666888079,BATTERY,2002
3663,,08A,2002-01-04T14:00:00.000,SIMPLE,41.939935646,-87.652491107,ASSAULT,2002
3664,,13,2002-01-06T23:50:00.000,STOLEN PROP: BUY/RECEIVE/POS.,41.87634981,-87.667123222,DECEPTIVE PRACTICE,2002
3665,,08A,2002-01-05T19:19:57.000,SIMPLE,41.857742251,-87.669702413,ASSAULT,2002
3666,,08B,2002-01-05T01:30:00.000,SIMPLE,41.777774561,-87.611962921,BATTERY,2002
3667,,06,2002-01-06T05:30:00.000,$500 AND UNDER,41.93609813,-87.664914014,THEFT,2002
3668,,06,2002-01-05T14:20:00.000,$500 AND UNDER,41.722460108,-87.576090212,THEFT,2002
3669,,06,2002-01-02T10:30:00.000,OVER $500,41.781064209,-87.680671655,THEFT,2002
3670,,03,2002-01-06T00:22:00.000,STRONGARM - NO WEAPON,41.99022145,-87.670005468,ROBBERY,2002
3671,,14,2002-01-05T01:00:00.000,TO PROPERTY,41.758419058,-87.61459139,CRIMINAL DAMAGE,2002
3672,,06,2002-01-04T09:37:05.000,$500 AND UNDER,41.813171105,-87.693129718,THEFT,2002
3673,,07,2002-01-04T21:30:00.000,AUTOMOBILE,41.82409572,-87.701991336,MOTOR VEHICLE THEFT,2002
3674,,06,2002-01-04T16:00:00.000,OVER $500,41.98029863,-87.691767285,THEFT,2002
3675,,06,2002-01-03T17:30:00.000,$500 AND UNDER,41.939316729,-87.709214136,THEFT,2002
3676,,26,2002-01-07T00:00:00.000,TELEPHONE THREAT,41.783353826,-87.594707892,OTHER OFFENSE,2002
3677,,06,2002-01-06T17:15:00.000,$500 AND UNDER,41.945122388,-87.671767058,THEFT,2002
3678,,26,2002-01-05T13:44:08.000,TO LAND,41.881348623,-87.674525788,CRIMINAL TRESPASS,2002
3679,,14,2002-01-04T10:05:00.000,TO PROPERTY,41.961279734,-87.77949426,CRIMINAL DAMAGE,2002
3680,,04B,2002-01-04T19:00:00.000,AGGRAVATED:KNIFE/CUTTING INSTR,41.764568009,-87.632190432,BATTERY,2002
3681,,26,2002-01-04T14:20:00.000,OTHER CRIME INVOLVING PROPERTY,41.879320565,-87.639111386,OTHER OFFENSE,2002
3682,,07,2002-01-06T03:30:00.000,AUTOMOBILE,41.82343828,-87.724062286,MOTOR VEHICLE THEFT,2002
3683,,08B,2002-01-05T17:30:00.000,SIMPLE,41.758938155,-87.570808838,BATTERY,2002
3684,,08B,2002-01-04T13:30:00.000,SIMPLE,41.961818424,-87.651640495,BATTERY,2002
3685,,04B,2002-01-05T17:07:11.000,AGGRAVATED: OTHER DANG WEAPON,41.771491482,-87.58852035,BATTERY,2002
3686,,15,2002-01-05T14:50:00.000,UNLAWFUL POSS OF HANDGUN,41.743997494,-87.561253223,WEAPONS VIOLATION,2002
3687,,03,2002-01-06T18:15:00.000,STRONGARM - NO WEAPON,41.909614875,-87.747016581,ROBBERY,2002
3688,,26,2002-01-06T02:40:00.000,TO LAND,41.9682495,-87.727240345,CRIMINAL TRESPASS,2002
3689,,08B,2002-01-02T11:00:00.000,SIMPLE,41.722420916,-87.657843592,BATTERY,2002
3690,,06,2002-01-04T23:00:00.000,$500 AND UNDER,41.863330777,-87.727523713,THEFT,2002
3691,,06,2002-01-01T21:30:00.000,OVER $500,41.724019315,-87.646932531,THEFT,2002
3692,,08B,2002-01-05T10:30:00.000,SIMPLE,41.783373035,-87.594707671,BATTERY,2002
3693,,08B,2002-01-04T09:30:00.000,SIMPLE,41.893763243,-87.745765886,BATTERY,2002
3694,,06,2002-01-02T11:30:00.000,$500 AND UNDER,41.929796049,-87.652540142,THEFT,2002
3695,,06,2002-01-06T18:30:00.000,$500 AND UNDER,41.869790358,-87.770599257,THEFT,2002
3696,,14,2002-01-06T22:30:00.000,TO VEHICLE,41.802193614,-87.691588565,CRIMINAL DAMAGE,2002
3697,,05,2002-01-03T12:00:00.000,FORCIBLE ENTRY,41.784417394,-87.636234828,BURGLARY,2002
3698,,06,2002-01-04T20:30:00.000,$500 AND UNDER,41.953637963,-87.650720366,THEFT,2002
3699,,04A,2002-01-05T22:45:00.000,AGGRAVATED: OTHER DANG WEAPON,41.854818794,-87.710216187,ASSAULT,2002
3700,,04B,2002-01-05T15:31:00.000,AGGRAVATED: OTHER DANG WEAPON,41.828288098,-87.607110562,BATTERY,2002
3701,,14,2002-01-04T07:30:00.000,TO VEHICLE,41.895941101,-87.747167376,CRIMINAL DAMAGE,2002
3702,,06,2002-01-05T22:00:00.000,OVER $500,41.893483182,-87.658376426,THEFT,2002
3703,,08B,2002-01-06T15:00:00.000,SIMPLE,41.897880649,-87.72127255,BATTERY,2002
3704,,08B,2002-01-04T17:00:00.000,SIMPLE,41.791359668,-87.674226946,BATTERY,2002
3705,,06,2002-01-05T17:08:11.000,$500 AND UNDER,41.808147803,-87.664961971,THEFT,2002
3706,,05,2002-01-06T16:00:00.000,FORCIBLE ENTRY,41.910653631,-87.725132992,BURGLARY,2002
3707,,08B,2002-01-06T15:30:00.000,SIMPLE,41.975519498,-87.803937113,BATTERY,2002
3708,,05,2002-01-03T11:30:00.000,ATTEMPT FORCIBLE ENTRY,41.986786417,-87.745680024,BURGLARY,2002
3709,,26,2002-01-05T09:32:17.000,TO LAND,41.853384181,-87.733005975,CRIMINAL TRESPASS,2002
3710,,08A,2002-01-05T20:00:00.000,SIMPLE,41.953924324,-87.707222449,ASSAULT,2002
3711,,08B,2002-01-06T17:00:25.000,SIMPLE,41.755412283,-87.562256233,BATTERY,2002
3712,,26,2002-01-05T21:50:00.000,TELEPHONE THREAT,41.864681183,-87.653066172,OTHER OFFENSE,2002
3713,,03,2002-01-05T02:05:00.000,STRONGARM - NO WEAPON,42.005881379,-87.663661564,ROBBERY,2002
3714,,05,2002-01-04T18:49:17.000,FORCIBLE ENTRY,41.841140247,-87.637828761,BURGLARY,2002
3715,,06,2002-01-03T12:45:00.000,$500 AND UNDER,41.958478264,-87.650639298,THEFT,2002
3716,,26,2002-01-05T19:00:00.000,TELEPHONE THREAT,41.783066866,-87.610862304,OTHER OFFENSE,2002
3717,,26,2002-01-04T10:45:00.000,TELEPHONE THREAT,41.874095762,-87.673124235,OTHER OFFENSE,2002
3718,,11,2002-01-04T14:00:00.000,FRAUD OR CONFIDENCE GAME,41.733388016,-87.667858883,DECEPTIVE PRACTICE,2002
3719,,14,2002-01-04T10:50:00.000,TO VEHICLE,41.736510465,-87.579350922,CRIMINAL DAMAGE,2002
3720,,14,2002-01-05T18:59:05.000,TO VEHICLE,41.861808491,-87.728712818,CRIMINAL DAMAGE,2002
3721,,06,2002-01-04T22:00:00.000,OVER $500,41.945583772,-87.73169333,THEFT,2002
3722,,26,2002-01-06T17:45:17.000,BOMB THREAT,41.73392699,-87.603840298,PUBLIC PEACE VIOLATION,2002
3723,,03,2002-01-05T06:50:30.000,VEHICULAR HIJACKING,41.808647808,-87.66176194,ROBBERY,2002
3724,,06,2002-01-05T23:30:00.000,OVER $500,41.931917882,-87.766268183,THEFT,2002
3725,,05,2002-01-05T10:00:00.000,FORCIBLE ENTRY,41.952522049,-87.664878461,BURGLARY,2002
3726,,06,2002-01-03T15:00:00.000,$500 AND UNDER,41.776461994,-87.683570601,THEFT,2002
3727,,03,2002-01-06T05:10:00.000,STRONGARM - NO WEAPON,41.991374118,-87.658255471,ROBBERY,2002
3728,,06,2002-01-02T12:00:00.000,$500 AND UNDER,41.821761394,-87.700686177,THEFT,2002
3729,,06,2002-01-04T10:45:00.000,$500 AND UNDER,41.953142382,-87.769752699,THEFT,2002
3730,,06,2002-01-04T17:00:00.000,$500 AND UNDER,41.786291714,-87.664386014,THEFT,2002
3731,,04A,2002-01-05T21:00:00.000,AGGRAVATED:KNIFE/CUTTING INSTR,42.003852782,-87.699805223,ASSAULT,2002
3732,,26,2002-01-04T14:20:00.000,TELEPHONE THREAT,41.940308951,-87.649274712,OTHER OFFENSE,2002
3733,,07,2002-01-06T13:00:00.000,AUTOMOBILE,41.746179923,-87.669397788,MOTOR VEHICLE THEFT,2002
3734,,14,2002-01-06T15:35:00.000,TO PROPERTY,41.99017419,-87.781921746,CRIMINAL DAMAGE,2002
3735,,15,2002-01-04T16:50:00.000,UNLAWFUL USE HANDGUN,41.749342879,-87.572281976,WEAPONS VIOLATION,2002
3736,,06,2002-01-04T22:41:25.000,$500 AND UNDER,41.885981015,-87.642781484,THEFT,2002
3737,,06,2002-01-04T12:30:00.000,$500 AND UNDER,41.73625535,-87.62820806,THEFT,2002
3738,,05,2002-01-04T14:45:00.000,FORCIBLE ENTRY,41.91807813,-87.729027038,BURGLARY,2002
3739,,08B,2002-01-06T08:35:00.000,SIMPLE,41.96127941,-87.693888407,BATTERY,2002
3740,,26,2002-01-03T14:30:00.000,TO LAND,41.953415411,-87.664192688,CRIMINAL TRESPASS,2002
3741,,14,2002-01-05T22:10:00.000,TO VEHICLE,41.751141883,-87.54683123,CRIMINAL DAMAGE,2002
3742,,08B,2002-01-05T22:00:00.000,SIMPLE,41.786159515,-87.661952684,BATTERY,2002
3743,,05,2002-01-04T10:25:00.000,UNLAWFUL ENTRY,41.958218081,-87.702040567,BURGLARY,2002
3744,,06,2002-01-05T16:30:00.000,$500 AND UNDER,41.766102387,-87.573539169,THEFT,2002
3745,,05,2002-01-06T00:57:29.000,FORCIBLE ENTRY,41.745083371,-87.601372483,BURGLARY,2002
3746,,08B,2002-01-06T12:55:22.000,SIMPLE,41.864544223,-87.661500368,BATTERY,2002
3747,,14,2002-01-05T16:15:00.000,TO PROPERTY,41.933796108,-87.644548217,CRIMINAL DAMAGE,2002
3748,,11,2002-01-05T15:37:14.000,THEFT OF LABOR/SERVICES,41.836385231,-87.66571041,DECEPTIVE PRACTICE,2002
3749,,14,2002-01-06T04:45:00.000,TO VEHICLE,41.777829612,-87.761706671,CRIMINAL DAMAGE,2002
3750,,08B,2002-01-05T02:30:00.000,SIMPLE,41.864033702,-87.717792133,BATTERY,2002
3751,,04B,2002-01-05T20:58:59.000,AGGRAVATED: OTHER DANG WEAPON,41.77879313,-87.617296971,BATTERY,2002
3752,,05,2002-01-06T14:00:00.000,UNLAWFUL ENTRY,42.021587926,-87.665347927,BURGLARY,2002
3753,,14,2002-01-05T21:50:00.000,TO VEHICLE,42.015372271,-87.683013761,CRIMINAL DAMAGE,2002
3754,,07,2002-01-05T21:00:00.000,AUTOMOBILE,41.878456541,-87.756187731,MOTOR VEHICLE THEFT,2002
3755,,14,2002-01-06T16:15:48.000,TO VEHICLE,41.742802734,-87.683503328,CRIMINAL DAMAGE,2002
3756,,14,2002-01-05T15:00:00.000,TO PROPERTY,41.860810762,-87.71450814,CRIMINAL DAMAGE,2002
3757,,06,2002-01-04T14:30:00.000,OVER $500,41.820042662,-87.68722811,THEFT,2002
3758,,14,2002-01-04T12:00:00.000,TO PROPERTY,41.91271949,-87.699160503,CRIMINAL DAMAGE,2002
3759,,04A,2002-01-03T15:55:00.000,AGGRAVATED: OTHER DANG WEAPON,41.969044846,-87.658300072,ASSAULT,2002
3760,,14,2002-01-05T16:01:40.000,TO VEHICLE,41.879270026,-87.643018984,CRIMINAL DAMAGE,2002
3761,,17,2002-01-06T00:00:00.000,OBSCENE TELEPHONE CALLS,41.752577245,-87.582113088,OTHER OFFENSE,2002
3762,,07,2002-01-04T20:04:28.000,THEFT/RECOVERY: AUTOMOBILE,41.902563141,-87.774168637,MOTOR VEHICLE THEFT,2002
3763,,06,2002-01-05T18:26:50.000,$500 AND UNDER,41.800220966,-87.700083905,THEFT,2002
3764,,08B,2002-01-06T18:20:00.000,SIMPLE,41.748043272,-87.552823936,BATTERY,2002
3765,,04B,2002-01-06T04:13:00.000,AGGRAVATED:KNIFE/CUTTING INSTR,41.860385012,-87.710375066,BATTERY,2002
3766,,26,2002-01-04T23:00:00.000,OTHER CRIME INVOLVING PROPERTY,41.689013703,-87.665266628,OTHER OFFENSE,2002
3767,,08B,2002-01-05T13:30:00.000,SIMPLE,41.722476277,-87.574796951,BATTERY,2002
3768,,14,2002-01-04T21:00:00.000,TO PROPERTY,41.926538399,-87.773375039,CRIMINAL DAMAGE,2002
3769,,06,2002-01-05T18:31:45.000,$500 AND UNDER,41.689650822,-87.621014,THEFT,2002
3770,,05,2002-01-01T11:00:00.000,UNLAWFUL ENTRY,41.929225248,-87.700014993,BURGLARY,2002
3771,,24,2002-01-05T19:50:00.000,RECKLESS CONDUCT,41.998046853,-87.672205101,PUBLIC PEACE VIOLATION,2002
3772,,26,2002-01-04T17:15:01.000,TO LAND,41.682173345,-87.66031109,CRIMINAL TRESPASS,2002
3773,,26,2002-01-06T02:48:00.000,TO LAND,41.939919138,-87.653410162,CRIMINAL TRESPASS,2002
3774,,03,2002-01-04T03:00:00.000,ARMED: HANDGUN,41.781249994,-87.637512059,ROBBERY,2002
3775,,26,2002-01-04T09:00:00.000,TO LAND,41.729306217,-87.5755299,CRIMINAL TRESPASS,2002
3776,,06,2002-01-04T23:33:00.000,$500 AND UNDER,41.901373002,-87.691915146,THEFT,2002
3777,,07,2002-01-04T18:30:00.000,THEFT/RECOVERY: AUTOMOBILE,41.763509311,-87.675923245,MOTOR VEHICLE THEFT,2002
3778,,26,2002-01-05T20:05:00.000,TO LAND,41.926486221,-87.648797692,CRIMINAL TRESPASS,2002
3779,,14,2002-01-03T20:10:00.000,TO VEHICLE,41.785081434,-87.625451322,CRIMINAL DAMAGE,2002
3780,,07,2002-01-06T11:45:00.000,AUTOMOBILE,41.686500543,-87.668217814,MOTOR VEHICLE THEFT,2002
3781,,14,2002-01-05T08:00:00.000,TO PROPERTY,41.956337246,-87.739386314,CRIMINAL DAMAGE,2002
3782,,06,2002-01-04T14:53:00.000,$500 AND UNDER,41.764646721,-87.722390196,THEFT,2002
3783,,14,2002-01-06T05:00:00.000,TO PROPERTY,41.968986727,-87.731752631,CRIMINAL DAMAGE,2002
3784,,06,2002-01-02T17:30:00.000,$500 AND UNDER,41.708447017,-87.625948413,THEFT,2002
3785,,11,2002-01-05T00:20:07.000,THEFT OF LABOR/SERVICES,41.932084664,-87.644706283,DECEPTIVE PRACTICE,2002
3786,,06,2002-01-05T01:00:00.000,$500 AND UNDER,41.909858762,-87.660371482,THEFT,2002
3787,,14,2002-01-05T00:00:00.000,TO VEHICLE,41.931491671,-87.749668109,CRIMINAL DAMAGE,2002
3788,,14,2002-01-02T13:30:00.000,TO VEHICLE,41.773901237,-87.672924642,CRIMINAL DAMAGE,2002
3789,,08B,2002-01-05T02:00:00.000,SIMPLE,41.877161446,-87.676536946,BATTERY,2002
3790,,07,2002-01-04T13:00:00.000,ATT: AUTOMOBILE,41.728998704,-87.665295794,MOTOR VEHICLE THEFT,2002
3791,,14,2002-01-06T01:30:00.000,TO VEHICLE,41.705908128,-87.541336573,CRIMINAL DAMAGE,2002
3792,,26,2002-01-03T15:00:00.000,ENDANGERING LIFE/HEALTH CHILD,41.854727916,-87.691717037,OFFENSE INVOLVING CHILDREN,2002
3793,,26,2002-01-04T22:00:00.000,TELEPHONE THREAT,41.991373366,-87.671795963,OTHER OFFENSE,2002
3794,,08B,2002-01-05T13:25:00.000,SIMPLE,41.839831753,-87.724427915,BATTERY,2002
3795,,06,2002-01-05T13:30:00.000,OVER $500,41.880443372,-87.624355722,THEFT,2002
3796,,06,2002-01-05T16:25:58.000,$500 AND UNDER,41.912437783,-87.736189335,THEFT,2002
3797,,06,2002-01-04T21:21:14.000,$500 AND UNDER,41.821345947,-87.704491075,THEFT,2002
3798,,07,2002-01-04T21:00:00.000,THEFT/RECOVERY: AUTOMOBILE,41.927022953,-87.663965119,MOTOR VEHICLE THEFT,2002
3799,,07,2002-01-05T02:35:00.000,AUTOMOBILE,41.798429303,-87.744521435,MOTOR VEHICLE THEFT,2002
3800,,06,2002-01-05T12:45:00.000,$500 AND UNDER,41.874095762,-87.673124235,THEFT,2002
3801,,04A,2002-01-05T19:30:00.000,AGGRAVATED PO:KNIFE/CUT INSTR,41.940377135,-87.815383209,ASSAULT,2002
3802,,08B,2002-01-05T16:53:26.000,SIMPLE,41.848120761,-87.679249117,BATTERY,2002
3803,,06,2002-01-06T00:15:17.000,$500 AND UNDER,41.832329279,-87.616983146,THEFT,2002
3804,,26,2002-01-05T13:30:00.000,TELEPHONE THREAT,41.806057778,-87.677054619,OTHER OFFENSE,2002
3805,,08B,2002-01-02T22:08:00.000,SIMPLE,41.868165405,-87.62743954,BATTERY,2002
3806,,06,2002-01-04T06:05:00.000,$500 AND UNDER,41.76103528,-87.640651729,THEFT,2002
3807,,04A,2002-01-05T16:35:00.000,AGGRAVATED: HANDGUN,41.837711173,-87.715827962,ASSAULT,2002
3808,,08B,2002-01-06T20:50:00.000,SIMPLE,41.940911366,-87.654138412,BATTERY,2002
3809,,14,2002-01-05T20:00:00.000,TO VEHICLE,41.919708389,-87.692124715,CRIMINAL DAMAGE,2002
3810,,05,2002-01-05T12:55:37.000,FORCIBLE ENTRY,41.914328811,-87.725256085,BURGLARY,2002
3811,,08B,2002-01-05T23:05:00.000,SIMPLE,41.976606048,-87.841539348,BATTERY,2002
3812,,14,2002-01-06T09:00:00.000,TO PROPERTY,41.761111212,-87.641867791,CRIMINAL DAMAGE,2002
3813,,04B,2002-01-06T06:30:00.000,AGGRAVATED: OTHER DANG WEAPON,41.752972292,-87.562618936,BATTERY,2002
3814,,14,2002-01-06T23:00:00.000,TO VEHICLE,42.010718614,-87.67539289,CRIMINAL DAMAGE,2002
3815,,03,2002-01-06T19:00:00.000,ARMED: HANDGUN,41.780801281,-87.702379534,ROBBERY,2002
3816,,11,2002-01-06T16:20:41.000,FRAUD OR CONFIDENCE GAME,41.896045119,-87.668997488,DECEPTIVE PRACTICE,2002
3818,,14,2002-01-05T21:30:00.000,TO VEHICLE,41.987423889,-87.794506743,CRIMINAL DAMAGE,2002
3819,,02,2002-01-06T23:00:00.000,AGGRAVATED: HANDGUN,42.000050978,-87.704596182,CRIM SEXUAL ASSAULT,2002
3820,,03,2002-01-04T19:00:00.000,STRONGARM - NO WEAPON,41.779191153,-87.652060298,ROBBERY,2002
3821,,08B,2002-01-05T05:22:41.000,SIMPLE,41.793244724,-87.660921628,BATTERY,2002
3822,,26,2002-01-05T18:40:00.000,TO VEHICLE,41.792885616,-87.797749021,CRIMINAL TRESPASS,2002
3823,,08B,2002-01-05T09:07:49.000,SIMPLE,41.99304954,-87.701913517,BATTERY,2002
3824,,06,2002-01-05T03:55:00.000,OVER $500,41.936344522,-87.670968361,THEFT,2002
3825,,26,2002-01-03T16:00:00.000,TELEPHONE THREAT,41.758051928,-87.636065759,OTHER OFFENSE,2002
3826,,04A,2002-01-04T19:04:25.000,AGGRAVATED: HANDGUN,41.801537127,-87.648702519,ASSAULT,2002
3827,,08A,2002-01-04T11:00:00.000,SIMPLE,41.756671725,-87.566327672,ASSAULT,2002
3828,,08B,2002-01-05T02:40:00.000,SIMPLE,41.650910321,-87.545925786,BATTERY,2002
3829,,07,2002-01-04T18:18:43.000,AUTOMOBILE,41.802848786,-87.691952463,MOTOR VEHICLE THEFT,2002
3830,,14,2002-01-02T17:00:00.000,TO VEHICLE,41.875755123,-87.621962097,CRIMINAL DAMAGE,2002
3831,,05,2002-01-04T11:00:00.000,FORCIBLE ENTRY,41.979290005,-87.672156424,BURGLARY,2002
3832,,07,2002-01-04T17:00:00.000,AUTOMOBILE,41.996428595,-87.666652191,MOTOR VEHICLE THEFT,2002
3833,,04A,2002-01-05T01:00:00.000,AGGRAVATED: OTHER DANG WEAPON,41.854951882,-87.674084653,ASSAULT,2002
3834,,06,2002-01-01T11:00:00.000,$500 AND UNDER,41.783108575,-87.609640876,THEFT,2002
3835,,07,2002-01-03T16:00:00.000,AUTOMOBILE,41.781217946,-87.764294424,MOTOR VEHICLE THEFT,2002
3836,,02,2002-01-05T04:05:36.000,NON-AGGRAVATED,41.70277527,-87.626966359,CRIM SEXUAL ASSAULT,2002
3837,,08B,2002-01-03T19:50:00.000,SIMPLE,41.789349064,-87.672960458,BATTERY,2002
3838,,14,2002-01-04T13:15:00.000,TO PROPERTY,41.742194402,-87.558794153,CRIMINAL DAMAGE,2002
3839,,26,2002-01-04T19:35:00.000,TO LAND,41.809669669,-87.594427666,CRIMINAL TRESPASS,2002
3840,,26,2002-01-03T23:05:00.000,TO STATE SUP LAND,41.862457487,-87.692520826,CRIMINAL TRESPASS,2002
3841,,14,2002-01-05T15:31:23.000,TO VEHICLE,41.869429097,-87.655912631,CRIMINAL DAMAGE,2002
3842,,14,2002-01-04T19:30:00.000,TO VEHICLE,41.766897557,-87.575098672,CRIMINAL DAMAGE,2002
3843,,14,2002-01-01T09:19:56.000,TO PROPERTY,41.933597006,-87.77969339,CRIMINAL DAMAGE,2002
3844,,08B,2002-01-06T04:00:00.000,SIMPLE,41.769536252,-87.671224504,BATTERY,2002
3845,,05,2002-01-04T22:00:00.000,FORCIBLE ENTRY,41.98303251,-87.711840124,BURGLARY,2002
3846,,06,2002-01-06T06:00:00.000,OVER $500,41.752527373,-87.635568503,THEFT,2002
3847,,26,2002-01-04T21:00:00.000,TELEPHONE THREAT,41.965816799,-87.676123521,OTHER OFFENSE,2002
3848,,20,2002-01-01T03:30:00.000,CRIM SEX ABUSE BY FAM MEMBER,41.873333547,-87.662821937,OFFENSE INVOLVING CHILDREN,2002
3849,,08A,2002-01-06T06:47:32.000,SIMPLE,42.017084329,-87.677653013,ASSAULT,2002
3850,,03,2002-01-04T20:07:47.000,STRONGARM - NO WEAPON,41.827978787,-87.642381508,ROBBERY,2002
3851,,06,2002-01-05T22:00:00.000,$500 AND UNDER,41.927998524,-87.673208159,THEFT,2002
3852,,26,2002-01-06T15:45:00.000,INTIMIDATION,41.97718759,-87.807435476,INTIMIDATION,2002
3853,,04B,2002-01-05T14:45:00.000,AGGRAVATED:KNIFE/CUTTING INSTR,41.729741111,-87.658030682,BATTERY,2002
3854,,05,2002-01-04T22:47:44.000,FORCIBLE ENTRY,41.723463425,-87.631234503,BURGLARY,2002
3855,,05,2002-01-03T09:00:00.000,FORCIBLE ENTRY,41.900836308,-87.772898053,BURGLARY,2002
3856,,07,2002-01-06T02:30:00.000,AUTOMOBILE,41.95779201,-87.763270408,MOTOR VEHICLE THEFT,2002
