,community_area,fbi_code,date,description,latitude,longitude,primary_type,year
3804,31,08B,2018-08-30T20:15:00.000,SIMPLE,41.856092824,-87.652334953,BATTERY,2018
3805,46,02,2018-09-08T04:00:00.000,NON-AGGRAVATED,41.751245333,-87.568660742,CRIM SEXUAL ASSAULT,2018
3806,53,04B,2018-09-01T21:30:00.000,AGG: HANDS/FIST/FEET SERIOUS INJURY,41.68398208,-87.614571087,BATTERY,2018
3807,25,02,2018-08-29T14:30:00.000,NON-AGGRAVATED,41.896629888,-87.768519831,CRIM SEXUAL ASSAULT,2018
3808,68,05,2018-08-27T10:30:00.000,UNLAWFUL ENTRY,41.767919899,-87.646915641,BURGLARY,2018
3809,56,06,2018-08-23T14:45:00.000,RETAIL THEFT,41.791950089,-87.800760135,THEFT,2018
3810,70,20,2018-08-10T12:00:00.000,CRIM SEX ABUSE BY FAM MEMBER,41.75360666,-87.715769856,OFFENSE INVOLVING CHILDREN,2018
3811,43,04A,2018-08-10T16:15:00.000,AGGRAVATED:KNIFE/CUTTING INSTR,41.764698678,-87.590959498,ASSAULT,2018
3812,56,05,2018-08-08T09:28:00.000,FORCIBLE ENTRY,41.78511995,-87.775971277,BURGLARY,2018
3813,58,08B,2018-08-07T21:44:00.000,SIMPLE,41.81111339,-87.687824055,BATTERY,2018
3814,32,08B,2018-08-03T02:10:00.000,PRO EMP HANDS NO/MIN INJURY,41.868165405,-87.62743954,BATTERY,2018
3815,26,02,2018-07-28T06:00:00.000,AGGRAVATED: KNIFE/CUT INSTR,41.87522978,-87.728549617,CRIM SEXUAL ASSAULT,2018
3816,69,04B,2018-07-10T11:00:00.000,AGGRAVATED: OTHER DANG WEAPON,41.758461159,-87.612113284,BATTERY,2018
3817,61,26,2018-07-16T10:25:00.000,SEX OFFENDER: FAIL REG NEW ADD,41.798984299,-87.672014362,OTHER OFFENSE,2018
3818,22,02,2018-07-14T23:00:00.000,AGGRAVATED: OTHER DANG WEAPON,41.928822325,-87.687781609,CRIM SEXUAL ASSAULT,2018
3819,58,03,2018-07-12T20:05:00.000,ARMED: HANDGUN,41.814665835,-87.68708773,ROBBERY,2018
3820,1,26,2018-07-08T21:45:00.000,VIOLATE ORDER OF PROTECTION,42.019399237,-87.675049485,OTHER OFFENSE,2018
3821,43,04B,2018-06-28T16:35:00.000,AGGRAVATED: HANDGUN,41.770913736,-87.589568135,BATTERY,2018
3822,44,02,2018-06-28T02:00:00.000,NON-AGGRAVATED,41.745137026,-87.605065572,CRIM SEXUAL ASSAULT,2018
3823,24,02,2018-06-28T02:37:00.000,NON-AGGRAVATED,41.91072397,-87.660972253,CRIM SEXUAL ASSAULT,2018
3824,24,06,2018-06-26T00:55:00.000,OVER $500,41.900443066,-87.67836646,THEFT,2018
3825,43,04A,2018-06-22T02:21:00.000,AGGRAVATED: HANDGUN,41.763436474,-87.575018464,ASSAULT,2018
3826,6,05,2018-06-20T13:00:00.000,FORCIBLE ENTRY,41.949239067,-87.671353212,BURGLARY,2018
3827,71,03,2018-06-07T12:09:00.000,STRONGARM - NO WEAPON,41.7550726,-87.649009634,ROBBERY,2018
3828,66,08B,2018-05-26T21:15:00.000,AGG: HANDS/FIST/FEET NO/MINOR INJURY,41.778660358,-87.693381423,BATTERY,2018
3829,51,20,2018-04-17T15:04:00.000,AGG CRIM SEX ABUSE FAM MEMBER,41.72009668,-87.571022787,OFFENSE INVOLVING CHILDREN,2018
3830,50,08A,2018-04-03T16:00:00.000,CYBERSTALKING,41.704691181,-87.605910362,STALKING,2018
3831,35,03,2018-04-29T17:50:00.000,STRONGARM - NO WEAPON,41.831676098,-87.616975751,ROBBERY,2018
3832,57,06,2018-04-24T14:15:00.000,RETAIL THEFT,41.817822779,-87.72392842,THEFT,2018
3833,65,04B,2018-03-03T03:57:00.000,AGGRAVATED: HANDGUN,41.779994242,-87.725239972,BATTERY,2018
3834,8,02,2018-01-12T12:30:00.000,NON-AGGRAVATED,41.897596067,-87.623218373,CRIM SEXUAL ASSAULT,2018
3835,14,06,2018-12-31T08:30:00.000,$500 AND UNDER,41.975548007,-87.72651654,THEFT,2018
3836,48,26,2018-04-01T00:01:00.000,TELEPHONE THREAT,41.729160106,-87.58548161,OTHER OFFENSE,2018
3837,25,11,2018-09-05T10:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,41.90858778,-87.757169146,DECEPTIVE PRACTICE,2018
3838,51,17,2018-11-19T00:01:00.000,OTHER,41.722141573,-87.551071504,SEX OFFENSE,2018
3839,58,06,2018-12-28T19:59:00.000,$500 AND UNDER,41.818564284,-87.690302562,THEFT,2018
3840,52,11,2018-12-27T16:00:00.000,BOGUS CHECK,41.702747063,-87.538610579,DECEPTIVE PRACTICE,2018
3841,38,06,2018-12-21T13:54:00.000,$500 AND UNDER,41.820937182,-87.627518247,THEFT,2018
3842,24,11,2018-11-27T07:00:00.000,CREDIT CARD FRAUD,41.90834717,-87.668462171,DECEPTIVE PRACTICE,2018
3843,2,06,2018-01-30T10:00:00.000,FROM BUILDING,42.004866106,-87.698941582,THEFT,2018
3844,30,08B,2018-12-29T17:45:00.000,DOMESTIC BATTERY SIMPLE,41.842167774,-87.706188262,BATTERY,2018
3845,25,26,2018-12-31T06:00:00.000,VIOLATE ORDER OF PROTECTION,41.893844693,-87.770799522,OTHER OFFENSE,2018
3846,23,20,2018-11-06T14:00:00.000,AGG CRIM SEX ABUSE FAM MEMBER,41.901689323,-87.720181932,OFFENSE INVOLVING CHILDREN,2018
3847,66,26,2018-10-15T12:00:00.000,HARASSMENT BY ELECTRONIC MEANS,41.785279851,-87.706871305,OTHER OFFENSE,2018
3848,30,11,2018-12-11T11:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,41.843576951,-87.719650759,DECEPTIVE PRACTICE,2018
3849,67,05,2018-12-22T12:00:00.000,FORCIBLE ENTRY,41.773032921,-87.668922971,BURGLARY,2018
3850,8,06,2018-10-17T12:00:00.000,OVER $500,41.892753031,-87.624193896,THEFT,2018
3851,8,26,2018-11-07T12:30:00.000,VEHICLE TITLE/REG OFFENSE,41.893255699,-87.629176054,OTHER OFFENSE,2018
3852,22,26,2018-12-21T04:00:00.000,HARASSMENT BY ELECTRONIC MEANS,41.92006454,-87.676482977,OTHER OFFENSE,2018
3853,8,06,2018-12-27T17:10:00.000,$500 AND UNDER,,,THEFT,2018
3854,72,02,2018-12-17T00:01:00.000,AGG SEX ASSLT OF CHILD FAM MBR,41.706767719,-87.656982052,OFFENSE INVOLVING CHILDREN,2018
3855,69,26,2018-12-14T10:00:00.000,LICENSE VIOLATION,41.758302042,-87.620918716,OTHER OFFENSE,2018
3856,7,11,2018-12-25T15:00:00.000,FINANCIAL IDENTITY THEFT $300 AND UNDER,41.911073507,-87.645850633,DECEPTIVE PRACTICE,2018
3857,70,26,2018-12-28T22:30:00.000,HARASSMENT BY TELEPHONE,41.739442052,-87.716565119,OTHER OFFENSE,2018
3858,54,10,2018-12-14T00:01:00.000,FORGERY,41.652506444,-87.617965509,DECEPTIVE PRACTICE,2018
3859,25,11,2018-12-31T00:01:00.000,CREDIT CARD FRAUD,41.888107911,-87.757797588,DECEPTIVE PRACTICE,2018
3860,8,08B,2018-12-29T18:00:00.000,SIMPLE,41.896685066,-87.627683859,BATTERY,2018
3861,19,06,2018-11-16T21:00:00.000,$500 AND UNDER,41.920889813,-87.77317824,THEFT,2018
3862,24,11,2018-11-17T14:00:00.000,BOGUS CHECK,41.907281713,-87.672620775,DECEPTIVE PRACTICE,2018
3863,5,06,2018-12-08T16:02:00.000,FROM BUILDING,41.935070315,-87.67943093,THEFT,2018
3864,24,11,2018-12-16T16:15:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,41.898823138,-87.665831814,DECEPTIVE PRACTICE,2018
3865,4,06,2018-12-30T23:55:00.000,OVER $500,41.963716371,-87.689977567,THEFT,2018
3866,24,06,2018-12-29T19:00:00.000,OVER $500,41.890117125,-87.645157222,THEFT,2018
3867,46,05,2018-12-27T12:00:00.000,UNLAWFUL ENTRY,41.731358006,-87.554051765,BURGLARY,2018
3868,16,14,2018-12-11T16:00:00.000,TO PROPERTY,41.953036118,-87.701878482,CRIMINAL DAMAGE,2018
3869,53,11,2018-09-01T00:01:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,41.671576077,-87.635689437,DECEPTIVE PRACTICE,2018
3870,24,06,2018-11-08T12:00:00.000,FROM BUILDING,41.899655211,-87.670668114,THEFT,2018
3871,6,08A,2018-12-24T21:30:00.000,SIMPLE,41.941748603,-87.668718084,ASSAULT,2018
3872,1,11,2018-12-25T10:00:00.000,COMPUTER FRAUD,42.0076832,-87.679173498,DECEPTIVE PRACTICE,2018
3873,28,07,2018-12-30T01:00:00.000,AUTOMOBILE,41.875005515,-87.647147915,MOTOR VEHICLE THEFT,2018
3874,25,26,2018-12-05T11:00:00.000,HARASSMENT BY TELEPHONE,41.881106423,-87.769787582,OTHER OFFENSE,2018
3875,21,14,2018-12-19T00:10:00.000,TO VEHICLE,41.932136125,-87.691970857,CRIMINAL DAMAGE,2018
3876,19,02,2018-12-19T11:30:00.000,NON-AGGRAVATED,41.931486239,-87.750219415,CRIM SEXUAL ASSAULT,2018
3877,15,08B,2018-11-17T01:00:00.000,DOMESTIC BATTERY SIMPLE,41.953044506,-87.777256854,BATTERY,2018
3878,58,11,2018-12-23T09:00:00.000,"THEFT BY LESSEE,MOTOR VEH",41.80805312,-87.709103358,DECEPTIVE PRACTICE,2018
3879,24,11,2018-12-21T00:01:00.000,ILLEGAL USE CASH CARD,41.903277849,-87.671662886,DECEPTIVE PRACTICE,2018
3880,3,08B,2018-12-28T22:45:00.000,DOMESTIC BATTERY SIMPLE,41.967706078,-87.661175003,BATTERY,2018
3881,51,12,2018-05-01T00:00:00.000,EMBEZZLEMENT,41.722472022,-87.574983819,DECEPTIVE PRACTICE,2018
3882,15,11,2018-12-26T18:15:00.000,CREDIT CARD FRAUD,41.952253636,-87.765374777,DECEPTIVE PRACTICE,2018
3883,8,11,2018-12-22T01:30:00.000,FRAUD OR CONFIDENCE GAME,41.908541875,-87.650205438,DECEPTIVE PRACTICE,2018
3884,7,06,2018-12-31T22:30:00.000,$500 AND UNDER,41.930412701,-87.645499686,THEFT,2018
3885,44,08B,2018-12-31T19:29:00.000,AGG PO HANDS NO/MIN INJURY,41.744976048,-87.614803635,BATTERY,2018
3886,46,03,2018-12-31T17:10:00.000,ARMED: HANDGUN,41.751061455,-87.56865926,ROBBERY,2018
3887,25,03,2018-12-31T17:15:00.000,AGGRAVATED,41.892934145,-87.764225794,ROBBERY,2018
3888,23,26,2018-12-29T11:49:00.000,VIOLATE ORDER OF PROTECTION,41.904415049,-87.730158761,OTHER OFFENSE,2018
3889,25,03,2018-12-31T01:00:00.000,AGGRAVATED,41.892241814,-87.748773155,ROBBERY,2018
3890,24,05,2018-12-31T05:52:00.000,UNLAWFUL ENTRY,41.893635093,-87.665584661,BURGLARY,2018
3891,29,07,2018-12-30T23:00:00.000,AUTOMOBILE,41.862844611,-87.716103816,MOTOR VEHICLE THEFT,2018
3892,17,14,2018-12-31T06:50:00.000,TO PROPERTY,41.947842204,-87.808305327,CRIMINAL DAMAGE,2018
3893,22,08B,2018-12-30T10:00:00.000,DOMESTIC BATTERY SIMPLE,41.918689792,-87.708966903,BATTERY,2018
3894,30,08A,2018-12-22T10:15:00.000,SIMPLE,41.849045571,-87.708829783,ASSAULT,2018
3895,50,08B,2018-12-30T05:22:00.000,AGG PO HANDS NO/MIN INJURY,41.692833841,-87.60431945,BATTERY,2018
3896,44,03,2018-12-29T20:36:00.000,ARMED: HANDGUN,41.736269116,-87.627768243,ROBBERY,2018
3897,73,08A,2018-12-29T20:25:00.000,SIMPLE,41.72841901,-87.666129737,ASSAULT,2018
3898,29,03,2018-12-29T18:55:00.000,ARMED:KNIFE/CUTTING INSTRUMENT,41.866929228,-87.705685649,ROBBERY,2018
3899,69,08B,2018-12-29T04:45:00.000,DOMESTIC BATTERY SIMPLE,41.758047375,-87.600499493,BATTERY,2018
3900,28,02,2018-12-20T00:01:00.000,NON-AGGRAVATED,41.875155116,-87.667906709,CRIM SEXUAL ASSAULT,2018
3901,46,06,2018-11-26T12:00:00.000,$500 AND UNDER,41.74781541,-87.549184153,THEFT,2018
3902,8,11,2018-12-22T15:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,41.90829054,-87.642140663,DECEPTIVE PRACTICE,2018
3903,24,26,2018-12-28T09:07:00.000,HARASSMENT BY ELECTRONIC MEANS,41.896063478,-87.667902742,OTHER OFFENSE,2018
3904,28,08A,2018-12-24T11:00:00.000,SIMPLE,41.874077392,-87.674225948,ASSAULT,2018
3905,11,03,2018-12-28T05:55:00.000,ARMED: HANDGUN,41.984943361,-87.768298999,ROBBERY,2018
3906,8,03,2018-12-27T21:04:00.000,STRONGARM - NO WEAPON,41.901871478,-87.629441384,ROBBERY,2018
3907,56,05,2018-12-27T15:00:00.000,UNLAWFUL ENTRY,41.803124581,-87.741812033,BURGLARY,2018
3908,7,06,2018-12-27T14:30:00.000,OVER $500,41.914735455,-87.655738683,THEFT,2018
3909,53,08B,2018-12-27T01:27:00.000,SIMPLE,41.671772549,-87.64414609,BATTERY,2018
3910,8,11,2018-12-26T18:55:00.000,CREDIT CARD FRAUD,41.899410159,-87.624131266,DECEPTIVE PRACTICE,2018
3911,73,06,2018-11-26T12:00:00.000,OVER $500,41.722512551,-87.656626482,THEFT,2018
3912,60,06,2018-12-22T10:00:00.000,FROM BUILDING,41.830490151,-87.646100807,THEFT,2018
3913,65,05,2018-12-26T03:00:00.000,FORCIBLE ENTRY,41.7631708,-87.719911712,BURGLARY,2018
3914,69,04A,2018-12-25T14:30:00.000,AGGRAVATED: HANDGUN,41.756302533,-87.605331512,ASSAULT,2018
3915,42,06,2018-12-25T12:45:00.000,OVER $500,41.774101938,-87.599708204,THEFT,2018
3916,49,03,2018-12-24T18:10:00.000,ARMED: HANDGUN,41.696190243,-87.626295112,ROBBERY,2018
3917,24,26,2018-12-24T21:12:00.000,ANIMAL ABUSE/NEGLECT,41.891072356,-87.658141044,OTHER OFFENSE,2018
3918,68,14,2018-12-29T15:00:00.000,TO PROPERTY,41.783576929,-87.63340967,CRIMINAL DAMAGE,2018
3919,43,02,2018-12-30T01:00:00.000,AGGRAVATED: OTHER,41.771007679,-87.585017725,CRIM SEXUAL ASSAULT,2018
3920,7,11,2018-12-21T15:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,41.930177971,-87.64892727,DECEPTIVE PRACTICE,2018
3921,33,06,2018-12-29T13:00:00.000,$500 AND UNDER,41.850610674,-87.627034305,THEFT,2018
3922,20,06,2018-12-17T13:00:00.000,RETAIL THEFT,41.924452852,-87.729525431,THEFT,2018
3923,16,06,2018-12-18T00:00:00.000,OVER $500,41.950567308,-87.727525519,THEFT,2018
3924,28,14,2018-12-21T22:00:00.000,TO VEHICLE,41.885428814,-87.661648848,CRIMINAL DAMAGE,2018
3925,67,06,2018-12-20T10:00:00.000,$500 AND UNDER,41.779411406,-87.667155952,THEFT,2018
3926,63,08B,2018-12-31T23:00:00.000,DOMESTIC BATTERY SIMPLE,41.796581899,-87.695099168,BATTERY,2018
3927,6,11,2018-10-12T12:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,41.939495921,-87.640910624,DECEPTIVE PRACTICE,2018
3928,56,04B,2018-12-31T00:30:00.000,AGG: HANDS/FIST/FEET SERIOUS INJURY,41.792123914,-87.793318202,BATTERY,2018
3929,34,07,2018-12-17T00:00:00.000,AUTOMOBILE,41.838225299,-87.632322759,MOTOR VEHICLE THEFT,2018
3930,25,06,2018-12-19T14:07:00.000,$500 AND UNDER,41.87566125,-87.762447671,THEFT,2018
3931,66,11,2018-08-28T16:00:00.000,FRAUD OR CONFIDENCE GAME,41.776178577,-87.706149662,DECEPTIVE PRACTICE,2018
3932,43,08B,2018-10-30T15:00:00.000,DOMESTIC BATTERY SIMPLE,41.754383027,-87.583378413,BATTERY,2018
3933,76,06,2018-12-27T12:00:00.000,$500 AND UNDER,41.977241479,-87.892588014,THEFT,2018
3934,72,11,2018-12-28T13:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,41.701989595,-87.665385006,DECEPTIVE PRACTICE,2018
3935,6,11,2018-12-14T17:00:00.000,FRAUD OR CONFIDENCE GAME,41.954232251,-87.673036778,DECEPTIVE PRACTICE,2018
3936,22,11,2018-07-12T13:10:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,41.91720595,-87.67759986,DECEPTIVE PRACTICE,2018
3937,5,11,2018-12-18T15:07:00.000,CREDIT CARD FRAUD,41.944170706,-87.674728537,DECEPTIVE PRACTICE,2018
3938,48,06,2018-12-31T16:09:00.000,$500 AND UNDER,41.725703801,-87.553914954,THEFT,2018
3939,44,02,2018-11-10T11:00:00.000,NON-AGGRAVATED,41.74621174,-87.635406033,CRIM SEXUAL ASSAULT,2018
3940,16,08B,2018-12-18T08:30:00.000,SIMPLE,41.946542477,-87.736084376,BATTERY,2018
3941,41,26,2018-12-24T12:00:00.000,VIOLATE ORDER OF PROTECTION,41.794786752,-87.59133849,OTHER OFFENSE,2018
3942,8,06,2018-08-04T16:00:00.000,OVER $500,41.906802735,-87.626294031,THEFT,2018
3943,22,13,2018-12-22T15:56:00.000,STOLEN PROP: BUY/RECEIVE/POS.,41.915307627,-87.683512564,DECEPTIVE PRACTICE,2018
3944,39,11,2018-10-03T08:35:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,41.806999742,-87.606511089,DECEPTIVE PRACTICE,2018
3945,8,06,2018-12-31T14:30:00.000,POCKET-PICKING,41.897895128,-87.624096605,THEFT,2018
3946,76,11,2018-10-09T21:00:00.000,"THEFT BY LESSEE,MOTOR VEH",41.976290414,-87.905227221,DECEPTIVE PRACTICE,2018
3947,3,08A,2018-12-30T18:00:00.000,SIMPLE,41.967794901,-87.656209954,ASSAULT,2018
3948,43,11,2018-12-30T12:00:00.000,ILLEGAL USE CASH CARD,41.770683034,-87.571531227,DECEPTIVE PRACTICE,2018
3949,31,26,2018-12-31T05:00:00.000,TO RESIDENCE,41.858885835,-87.654544555,CRIMINAL TRESPASS,2018
3950,28,14,2018-12-27T08:45:00.000,TO VEHICLE,41.885700377,-87.641748887,CRIMINAL DAMAGE,2018
3951,65,11,2018-12-22T09:00:00.000,FINANCIAL IDENTITY THEFT $300 AND UNDER,41.774073963,-87.725083266,DECEPTIVE PRACTICE,2018
3952,8,11,2018-12-24T14:30:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,41.897895128,-87.624096605,DECEPTIVE PRACTICE,2018
3953,19,11,2018-01-31T00:01:00.000,FINANCIAL IDENTITY THEFT $300 AND UNDER,41.937838569,-87.752818869,DECEPTIVE PRACTICE,2018
3954,69,26,2018-11-26T17:00:00.000,HARASSMENT BY ELECTRONIC MEANS,41.764977109,-87.623286109,OTHER OFFENSE,2018
3955,13,14,2018-12-18T02:00:00.000,TO VEHICLE,41.985541608,-87.715056169,CRIMINAL DAMAGE,2018
3956,32,06,2018-09-16T21:00:00.000,POCKET-PICKING,41.884335468,-87.619164088,THEFT,2018
3957,43,11,2018-11-18T07:40:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,41.765599522,-87.571367769,DECEPTIVE PRACTICE,2018
3958,24,06,2018-12-23T12:00:00.000,PURSE-SNATCHING,41.892538272,-87.658224771,THEFT,2018
3959,1,11,2018-11-01T00:01:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,42.004634515,-87.65973785,DECEPTIVE PRACTICE,2018
3960,66,06,2018-12-20T15:00:00.000,$500 AND UNDER,41.780314727,-87.700734426,THEFT,2018
3961,29,14,2018-12-28T20:00:00.000,TO VEHICLE,41.866233446,-87.720656676,CRIMINAL DAMAGE,2018
3962,44,08A,2018-11-24T00:00:00.000,SIMPLE,41.749696475,-87.633063226,ASSAULT,2018
3963,15,26,2018-12-21T13:30:00.000,VIOLATE ORDER OF PROTECTION,41.953174896,-87.767436349,OTHER OFFENSE,2018
3964,35,11,2018-11-26T10:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,41.832043206,-87.613364699,DECEPTIVE PRACTICE,2018
3965,29,11,2018-06-01T08:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,41.85554228,-87.715109534,DECEPTIVE PRACTICE,2018
3966,22,06,2018-08-04T12:18:00.000,OVER $500,41.922853187,-87.695558323,THEFT,2018
3967,8,06,2018-12-31T15:30:00.000,$500 AND UNDER,41.891946946,-87.629664215,THEFT,2018
3968,51,06,2018-12-27T23:07:00.000,RETAIL THEFT,41.695908161,-87.595822806,THEFT,2018
3969,48,11,2018-11-22T08:00:00.000,FINANCIAL IDENTITY THEFT $300 AND UNDER,41.727174263,-87.57060942,DECEPTIVE PRACTICE,2018
3970,58,06,2018-12-18T18:00:00.000,$500 AND UNDER,41.808967652,-87.689342152,THEFT,2018
3971,74,06,2018-12-30T11:00:00.000,OVER $500,41.683936056,-87.721847364,THEFT,2018
3972,22,06,2018-12-22T00:40:00.000,OVER $500,41.925839576,-87.702135718,THEFT,2018
3973,7,11,2018-12-15T12:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,41.930537295,-87.639298656,DECEPTIVE PRACTICE,2018
3974,43,05,2018-12-29T01:00:00.000,FORCIBLE ENTRY,41.769686733,-87.587404836,BURGLARY,2018
3975,15,08B,2018-12-31T06:00:00.000,DOMESTIC BATTERY SIMPLE,41.953982767,-87.752267994,BATTERY,2018
3976,43,06,2018-12-21T13:00:00.000,$500 AND UNDER,41.764207137,-87.589638265,THEFT,2018
3977,71,06,2018-12-31T11:30:00.000,$500 AND UNDER,41.739275178,-87.640112509,THEFT,2018
3978,4,06,2018-12-19T09:00:00.000,$500 AND UNDER,41.980569228,-87.680381594,THEFT,2018
3979,28,14,2018-12-31T15:00:00.000,TO VEHICLE,41.884961159,-87.654455905,CRIMINAL DAMAGE,2018
3980,44,02,2018-12-01T00:00:00.000,NON-AGGRAVATED,41.749696475,-87.633063226,CRIM SEXUAL ASSAULT,2018
3981,16,05,2018-12-26T11:00:00.000,UNLAWFUL ENTRY,41.950024086,-87.72807105,BURGLARY,2018
3982,23,06,2018-12-19T12:45:00.000,FROM BUILDING,41.911864905,-87.712512617,THEFT,2018
3983,25,11,2018-11-15T15:00:00.000,FINANCIAL IDENTITY THEFT $300 AND UNDER,41.910808913,-87.749228337,DECEPTIVE PRACTICE,2018
3984,43,06,2018-12-24T05:55:00.000,OVER $500,41.766235849,-87.577129864,THEFT,2018
3985,28,14,2018-12-28T10:00:00.000,TO PROPERTY,41.887154083,-87.652185122,CRIMINAL DAMAGE,2018
3986,29,20,2018-10-01T14:30:00.000,OTHER OFFENSE,41.863194456,-87.715329515,OFFENSE INVOLVING CHILDREN,2018
3987,8,22,2018-12-29T20:20:00.000,LIQUOR LICENSE VIOLATION,41.891051707,-87.63405559,LIQUOR LAW VIOLATION,2018
3988,75,08B,2018-12-30T19:05:00.000,DOMESTIC BATTERY SIMPLE,41.682331813,-87.667729927,BATTERY,2018
3989,27,11,2018-12-07T11:56:00.000,"THEFT BY LESSEE,MOTOR VEH",41.873785386,-87.697390224,DECEPTIVE PRACTICE,2018
3990,6,08B,2018-12-22T16:30:00.000,SIMPLE,41.936920854,-87.664820889,BATTERY,2018
3991,71,08B,2018-12-18T11:00:00.000,DOMESTIC BATTERY SIMPLE,41.746164971,-87.670610874,BATTERY,2018
3992,72,11,2018-01-01T09:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,41.707879492,-87.662185474,DECEPTIVE PRACTICE,2018
3993,68,04B,2018-12-12T12:20:00.000,AGGRAVATED: OTHER DANG WEAPON,41.78701723,-87.645505595,BATTERY,2018
3994,32,11,2018-12-28T01:00:00.000,BOGUS CHECK,41.880652933,-87.634367274,DECEPTIVE PRACTICE,2018
3995,1,06,2018-12-15T09:00:00.000,FROM BUILDING,42.006036283,-87.661054978,THEFT,2018
3996,43,11,2018-08-01T01:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,41.769334596,-87.57761401,DECEPTIVE PRACTICE,2018
3997,25,26,2018-11-11T05:30:00.000,HARASSMENT BY TELEPHONE,41.884271835,-87.762271872,OTHER OFFENSE,2018
3998,19,26,2018-12-31T20:00:00.000,HARASSMENT BY TELEPHONE,41.937521982,-87.765237208,OTHER OFFENSE,2018
3999,72,11,2018-11-29T00:01:00.000,CREDIT CARD FRAUD,41.721022249,-87.676466374,DECEPTIVE PRACTICE,2018
4000,32,11,2018-12-08T04:00:00.000,ILLEGAL USE CASH CARD,41.885368351,-87.635402906,DECEPTIVE PRACTICE,2018
4001,71,11,2018-12-19T10:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,41.755970933,-87.65704844,DECEPTIVE PRACTICE,2018
4002,71,14,2018-07-08T23:00:00.000,TO PROPERTY,41.75547982,-87.647806861,CRIMINAL DAMAGE,2018
4003,24,06,2018-12-31T20:00:00.000,$500 AND UNDER,41.904572009,-87.67385362,THEFT,2018
4004,3,06,2018-08-31T19:15:00.000,$500 AND UNDER,41.974563946,-87.663541089,THEFT,2018
4005,27,26,2018-11-12T08:00:00.000,OTHER VEHICLE OFFENSE,41.872899082,-87.694439635,OTHER OFFENSE,2018
4006,75,02,2018-12-28T16:00:00.000,AGG SEX ASSLT OF CHILD FAM MBR,41.682315718,-87.662601281,OFFENSE INVOLVING CHILDREN,2018
4007,67,26,2018-11-23T16:00:00.000,HARASSMENT BY TELEPHONE,41.76570415,-87.67485982,OTHER OFFENSE,2018
4008,32,11,2018-12-07T09:30:00.000,FRAUD OR CONFIDENCE GAME,41.88394013,-87.625341638,DECEPTIVE PRACTICE,2018
4009,30,20,2018-12-14T00:01:00.000,AGG CRIM SEX ABUSE FAM MEMBER,41.851887429,-87.69661615,OFFENSE INVOLVING CHILDREN,2018
4010,68,11,2018-12-05T12:00:00.000,CREDIT CARD FRAUD,41.757427805,-87.641775389,DECEPTIVE PRACTICE,2018
4011,20,26,2018-11-28T21:00:00.000,TO RESIDENCE,41.934228725,-87.740767547,CRIMINAL TRESPASS,2018
4012,8,08B,2018-11-30T23:00:00.000,DOMESTIC BATTERY SIMPLE,41.889976288,-87.634559455,BATTERY,2018
4013,19,08B,2018-12-31T04:25:00.000,DOMESTIC BATTERY SIMPLE,41.938266272,-87.789157679,BATTERY,2018
4014,61,14,2018-12-31T17:00:00.000,TO PROPERTY,41.794953997,-87.664611327,CRIMINAL DAMAGE,2018
4015,25,06,2018-12-20T17:00:00.000,$500 AND UNDER,41.893869226,-87.768529462,THEFT,2018
4016,23,06,2018-10-01T08:00:00.000,$500 AND UNDER,41.905823414,-87.725582931,THEFT,2018
4017,40,06,2018-12-28T21:30:00.000,PURSE-SNATCHING,41.788376207,-87.619064098,THEFT,2018
4018,2,06,2018-12-31T10:00:00.000,$500 AND UNDER,41.994510306,-87.697098423,THEFT,2018
4019,3,05,2018-12-17T11:00:00.000,FORCIBLE ENTRY,41.967610857,-87.662724068,BURGLARY,2018
4020,23,14,2018-12-31T21:00:00.000,TO PROPERTY,41.910709025,-87.714952231,CRIMINAL DAMAGE,2018
4021,72,14,2018-12-31T22:00:00.000,TO VEHICLE,41.702409126,-87.669112203,CRIMINAL DAMAGE,2018
4022,3,06,2018-12-28T17:00:00.000,$500 AND UNDER,41.967843593,-87.672572647,THEFT,2018
4023,53,04B,2018-12-28T19:00:00.000,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,41.677160062,-87.634662756,BATTERY,2018
4024,67,20,2018-11-27T00:01:00.000,AGG CRIM SEX ABUSE FAM MEMBER,41.782534944,-87.669143872,OFFENSE INVOLVING CHILDREN,2018
